date,daily_precipitation-mm,temp_max-celsius,temp_min-celsius,temp_mean-celsius,mean_relative_humidity-%,mean_wind_speed-m_per_s
2/7/2018,0.0,34.5,20.4,27.0,66.3,1.7
2/8/2018,0.0,32.0,20.7,27.0,68.5,2.6
2/9/2018,62.4,31.6,20.9,25.3,79.6,2.5
2/10/2018,5.0,32.4,21.6,25.4,77.6,2.6
2/11/2018,20.0,30.2,21.5,25.0,83.2,1.9
2/12/2018,0.0,26.7,19.1,22.3,82.7,2.7
2/13/2018,0.0,31.1,16.6,23.6,71.4,1.7
2/14/2018,0.0,31.8,20.2,25.4,66.7,2.5
2/15/2018,0.0,32.8,19.9,25.4,66.1,2.0
2/16/2018,0.0,32.3,20.9,26.2,68.7,2.1
2/17/2018,10.2,26.2,19.5,22.0,85.1,1.5
2/18/2018,30.0,25.0,19.5,21.4,88.7,2.4
2/19/2018,30.6,23.6,20.3,21.8,88.6,3.7
2/20/2018,0.2,31.1,20.1,23.9,77.4,1.6
2/21/2018,0.0,30.9,19.4,24.3,74.6,1.6
2/22/2018,0.0,30.4,16.6,22.8,69.5,1.4
2/23/2018,0.0,32.1,15.5,23.0,69.9,1.0
2/24/2018,0.0,33.8,18.5,25.0,69.0,1.4
2/25/2018,0.0,33.7,19.5,25.0,74.3,1.6
2/26/2018,0.0,33.6,20.0,25.9,71.6,1.5
2/27/2018,24.2,31.1,20.7,24.8,80.1,1.7
2/28/2018,22.8,27.8,19.4,23.7,83.1,2.9
3/1/2018,10.8,29.7,21.9,24.3,85.1,1.8
3/2/2018,0.0,32.7,20.4,25.5,79.0,0.9
3/3/2018,6.8,32.3,21.1,25.2,83.3,1.3
3/4/2018,2.6,29.6,20.9,23.5,85.7,1.2
3/5/2018,0.0,32.8,20.0,25.1,78.8,0.8
3/6/2018,0.0,29.7,22.0,24.4,82.2,0.7
3/7/2018,0.0,29.6,18.5,24.0,76.1,2.0
3/8/2018,0.0,33.0,17.2,23.1,73.2,0.8
3/9/2018,0.0,31.5,18.0,23.9,78.9,0.9
3/10/2018,0.0,33.5,23.0,26.2,78.3,2.2
3/11/2018,0.0,34.5,21.6,27.3,79.0,0.6
3/12/2018,0.0,34.2,22.6,27.2,76.4,1.1
3/13/2018,0.0,35.4,21.9,27.1,76.9,0.9
3/14/2018,0.0,33.9,24.6,28.2,75.7,2.7
3/15/2018,8.4,34.5,19.2,24.6,79.4,3.0
3/16/2018,0.0,32.7,18.2,24.2,80.4,1.1
3/17/2018,6.0,32.7,22.7,25.8,82.7,1.6
3/18/2018,0.0,34.1,22.7,27.7,77.3,2.0
3/19/2018,0.6,33.9,21.4,26.5,81.4,1.6
3/20/2018,29.6,27.2,20.8,22.8,90.4,1.2
3/21/2018,0.2,29.2,19.3,23.2,79.6,1.7
3/22/2018,0.0,30.9,17.6,24.0,79.6,1.9
3/23/2018,0.0,30.4,22.9,26.6,78.3,3.1
3/24/2018,13.2,31.0,21.7,25.0,80.1,2.6
3/25/2018,29.6,24.2,12.5,19.6,81.5,2.8
3/26/2018,0.0,26.8,10.6,17.7,78.8,1.5
3/27/2018,15.8,22.3,18.2,20.0,91.3,0.8
3/28/2018,26.6,28.9,19.6,22.7,86.6,1.3
3/29/2018,0.2,27.6,20.4,23.5,85.2,1.5
3/30/2018,1.0,28.7,20.7,23.4,85.5,0.9
3/31/2018,14.6,27.6,20.7,23.0,85.6,2.1
4/1/2018,4.2,28.2,19.7,22.8,83.3,1.6
4/2/2018,0.0,27.4,17.2,21.4,83.5,1.2
4/3/2018,0.0,28.8,18.1,21.9,80.2,1.2
4/4/2018,0.0,30.1,17.1,22.2,79.8,0.8
4/5/2018,0.0,29.7,17.6,22.4,78.0,0.9
4/6/2018,0.0,32.2,15.9,22.2,76.9,0.9
4/7/2018,0.0,30.9,15.6,22.6,74.0,1.1
4/8/2018,0.0,32.8,16.4,25.1,68.4,1.3
4/9/2018,0.0,32.1,18.3,24.9,70.2,1.6
4/10/2018,0.0,30.9,18.9,26.8,67.4,3.6
4/11/2018,0.0,30.9,23.5,28.1,64.0,4.5
4/12/2018,0.0,30.2,19.5,27.0,64.4,2.7
4/13/2018,0.0,34.0,19.7,29.3,60.8,0.9
4/14/2018,0.0,30.5,19.3,26.1,69.3,1.7
4/15/2018,12.6,29.2,19.1,24.1,73.6,2.4
4/16/2018,0.0,28.1,18.9,24.0,70.0,2.0
4/17/2018,0.0,29.5,18.1,23.1,72.2,1.4
4/18/2018,0.0,29.1,18.2,22.3,76.3,1.6
4/19/2018,0.0,29.9,18.3,23.2,78.0,1.6
4/20/2018,0.0,28.1,20.8,23.8,78.2,1.8
4/21/2018,0.0,31.7,18.5,24.3,78.2,1.2
4/22/2018,0.0,29.2,19.8,24.2,80.3,1.6
4/23/2018,0.0,28.9,18.7,23.5,80.6,1.5
4/24/2018,0.0,29.7,19.4,23.4,80.3,1.2
4/25/2018,0.4,31.5,18.0,23.3,79.0,0.9
4/26/2018,0.0,30.7,17.6,23.0,79.7,1.0
4/27/2018,0.0,29.8,17.6,22.8,80.3,1.3
4/28/2018,0.0,31.1,17.9,23.5,80.5,0.9
4/29/2018,0.2,29.8,18.0,23.7,81.2,1.3
4/30/2018,0.0,30.1,18.4,23.9,80.1,1.2
5/1/2018,0.0,30.5,18.0,23.3,80.9,1.0
5/2/2018,0.0,30.7,17.9,24.1,76.3,1.9
5/3/2018,0.0,29.7,19.2,23.9,76.1,1.8
5/4/2018,0.0,30.4,18.1,23.1,75.7,1.4
5/5/2018,0.0,26.9,17.0,20.7,79.8,0.7
5/6/2018,1.8,25.0,19.4,21.4,84.6,1.7
5/7/2018,0.0,31.3,18.1,23.2,76.8,1.2
5/8/2018,0.0,28.5,19.4,22.7,75.2,2.1
5/9/2018,0.0,27.8,18.9,22.4,76.6,2.3
5/10/2018,0.0,28.4,19.0,23.7,70.4,3.4
5/11/2018,13.2,25.3,17.4,20.2,78.5,2.2
5/12/2018,0.0,24.8,13.4,18.0,79.1,1.1
5/13/2018,0.0,25.6,10.1,17.2,80.6,1.1
5/14/2018,0.0,26.8,13.9,20.3,79.4,2.3
5/15/2018,25.8,27.6,17.2,21.2,80.4,3.3
5/16/2018,0.0,25.2,16.0,19.2,85.1,0.9
5/17/2018,0.0,26.2,15.5,20.5,83.6,1.6
5/18/2018,25.6,27.7,15.7,20.9,83.6,2.6
5/19/2018,0.4,18.3,9.1,14.6,77.7,2.9
5/20/2018,0.0,19.9,7.1,11.8,79.2,0.8
5/21/2018,0.0,22.0,5.6,12.3,79.5,0.7
5/22/2018,0.0,19.5,7.1,12.1,82.7,1.2
5/23/2018,0.0,21.2,6.0,12.5,78.1,1.2
5/24/2018,0.0,21.4,9.4,15.4,79.5,1.4
5/25/2018,0.0,25.1,11.5,17.4,81.0,0.6
5/26/2018,0.0,25.4,13.7,19.8,79.1,1.5
5/27/2018,0.0,26.4,16.7,20.4,79.1,1.8
5/28/2018,0.0,27.1,15.1,20.5,74.8,1.9
5/29/2018,0.0,26.9,12.7,19.7,69.8,2.3
5/30/2018,0.0,26.3,14.0,20.6,70.8,2.3
5/31/2018,5.6,23.6,14.7,19.9,79.7,2.4
6/1/2018,16.0,20.1,13.3,17.4,89.2,3.0
6/2/2018,0.6,14.2,11.7,13.0,88.3,2.9
6/3/2018,0.0,15.7,7.5,12.2,75.7,2.5
6/4/2018,3.8,14.4,10.7,12.4,88.1,1.0
6/5/2018,0.0,12.3,9.6,11.4,87.2,1.4
6/6/2018,0.0,16.6,7.4,11.5,81.0,1.4
6/7/2018,0.0,18.5,6.0,11.6,75.4,1.9
6/8/2018,0.2,19.4,3.4,11.0,75.7,1.5
6/9/2018,0.0,22.4,9.3,17.0,71.7,3.8
6/10/2018,0.0,24.6,19.0,22.0,70.9,5.1
6/11/2018,0.0,24.5,21.9,23.4,79.0,5.1
6/12/2018,0.0,25.6,13.0,20.3,78.3,3.6
6/13/2018,0.0,14.5,5.9,10.4,74.7,2.9
6/14/2018,0.0,9.7,3.6,7.0,82.9,1.7
6/15/2018,0.0,13.2,6.8,9.3,76.5,2.4
6/16/2018,2.0,16.8,4.1,9.1,79.5,1.7
6/17/2018,0.0,21.0,2.3,9.7,80.1,0.9
6/18/2018,0.0,22.3,4.3,11.5,86.6,0.8
6/19/2018,0.0,23.8,8.0,14.9,81.9,1.1
6/20/2018,0.0,26.0,9.2,16.7,82.3,0.8
6/21/2018,0.0,25.3,13.8,18.8,82.3,1.3
6/22/2018,0.0,26.4,11.3,18.1,82.8,1.1
6/23/2018,0.0,26.8,14.4,19.4,78.5,1.8
6/24/2018,4.4,24.1,16.3,19.6,83.6,1.6
6/25/2018,19.0,18.8,13.4,15.8,91.0,0.9
6/26/2018,1.0,15.7,12.9,14.1,91.4,0.9
6/27/2018,0.2,25.0,13.9,18.3,88.7,0.9
6/28/2018,8.8,20.8,17.1,18.6,86.5,2.0
6/29/2018,0.0,27.2,16.3,20.1,74.2,3.2
6/30/2018,0.8,26.3,14.4,19.5,81.4,1.4
7/1/2018,0.0,26.4,14.8,19.6,83.4,1.2
7/2/2018,0.0,26.7,16.2,20.4,81.5,1.7
7/3/2018,0.0,21.4,15.1,18.1,88.1,2.0
7/4/2018,0.0,22.0,14.3,16.6,89.4,0.8
7/5/2018,0.2,26.8,14.6,19.0,83.7,1.2
7/6/2018,0.0,27.2,15.3,20.0,81.4,0.9
7/7/2018,0.0,25.5,16.2,20.6,78.4,1.2
7/8/2018,1.0,18.8,9.2,13.3,86.0,2.8
7/9/2018,0.2,13.2,8.5,10.8,81.7,3.0
7/10/2018,0.0,15.3,7.2,10.5,75.1,1.9
7/11/2018,0.0,19.9,4.5,11.3,78.4,1.2
7/12/2018,0.0,20.9,5.2,13.2,74.0,1.6
7/13/2018,0.0,24.0,12.0,16.4,73.2,1.2
7/14/2018,0.0,26.4,10.9,17.9,78.0,1.6
7/15/2018,0.0,28.4,13.4,19.8,75.9,1.5
7/16/2018,0.0,27.4,16.0,21.0,75.5,2.1
7/17/2018,0.0,28.5,16.3,21.1,73.5,2.2
7/18/2018,0.0,27.7,13.9,20.0,70.7,1.8
7/19/2018,0.0,28.5,13.2,20.4,71.9,2.4
7/20/2018,4.8,26.5,9.3,17.3,74.8,3.1
7/21/2018,0.0,15.9,5.9,9.3,76.4,2.0
7/22/2018,0.2,23.1,3.5,12.7,82.9,1.1
7/23/2018,0.0,27.3,13.0,19.0,78.2,1.8
7/24/2018,0.0,18.0,13.4,15.3,83.6,1.3
7/25/2018,0.0,24.2,13.0,17.2,80.6,1.1
7/26/2018,0.0,16.1,11.7,13.8,88.5,1.4
7/27/2018,0.0,24.4,13.2,16.5,84.9,0.8
7/28/2018,0.0,26.5,13.8,19.4,73.1,2.1
7/29/2018,0.0,20.1,8.2,13.2,72.5,1.9
7/30/2018,0.0,21.0,5.5,12.2,77.9,1.4
7/31/2018,0.0,19.7,6.1,12.0,75.4,1.6
8/1/2018,0.0,23.5,4.0,12.5,76.2,0.7
8/2/2018,0.0,21.8,8.4,14.5,83.0,0.6
8/3/2018,7.4,17.3,15.7,16.7,91.6,1.9
8/4/2018,0.4,20.7,12.0,16.7,84.8,1.5
8/5/2018,0.0,17.8,6.3,11.4,78.4,1.0
8/6/2018,0.0,23.3,4.6,11.1,82.4,0.9
8/7/2018,0.0,20.6,5.4,14.1,81.6,2.6
8/8/2018,11.0,19.6,11.1,16.1,85.8,2.1
8/9/2018,0.0,11.6,6.0,9.6,80.0,1.6
8/10/2018,0.0,18.6,6.3,11.1,75.5,1.2
8/11/2018,0.0,23.3,4.1,11.1,78.7,0.7
8/12/2018,0.2,25.1,5.3,13.7,78.9,1.1
8/13/2018,0.0,26.3,7.6,15.9,78.1,1.4
8/14/2018,0.0,27.2,7.8,17.2,71.3,1.2
8/15/2018,0.0,26.0,14.9,17.9,79.4,1.2
8/16/2018,0.0,26.0,12.2,17.7,78.2,1.3
8/17/2018,0.0,27.4,13.9,18.7,68.9,1.9
8/18/2018,0.0,27.0,11.8,18.4,75.5,1.7
8/19/2018,0.0,26.4,12.2,19.4,75.3,1.8
8/20/2018,7.8,16.1,7.4,10.0,89.1,2.9
8/21/2018,48.4,8.5,6.7,7.6,93.6,1.8
8/22/2018,0.0,11.8,7.5,9.7,86.6,1.2
8/23/2018,0.0,22.8,11.1,16.8,81.5,2.0
8/24/2018,0.0,29.6,13.4,19.7,73.8,3.5
8/25/2018,0.0,18.4,6.2,12.2,60.0,2.9
8/26/2018,0.0,19.2,2.2,9.5,66.6,1.2
8/27/2018,0.0,25.3,1.9,12.3,73.2,0.9
8/28/2018,0.0,28.7,9.2,17.7,69.2,1.8
8/29/2018,0.0,31.1,13.5,21.7,67.9,2.6
8/30/2018,0.0,30.3,14.5,22.9,61.5,3.3
8/31/2018,1.8,27.6,17.6,21.3,72.8,1.9
10/1/2018,0.0,29.9,21.3,24.5,76.7,3.9
10/2/2018,29.6,24.4,19.7,21.4,90.3,1.8
10/3/2018,0.0,22.7,18.5,20.9,88.3,1.2
10/4/2018,0.4,26.1,17.1,20.9,69.7,2.8
10/5/2018,2.4,26.3,13.1,19.0,61.6,2.2
10/6/2018,17.6,24.2,15.4,18.7,81.5,1.7
10/7/2018,35.2,22.1,17.4,19.0,89.7,2.0
10/8/2018,5.2,28.1,18.8,21.6,86.8,2.4
10/9/2018,14.2,22.1,19.4,20.8,87.4,3.3
10/10/2018,0.8,27.1,19.9,21.9,80.7,1.9
10/11/2018,0.0,27.1,17.8,22.6,81.3,2.0
10/12/2018,0.0,28.3,19.6,24.1,73.5,3.6
10/13/2018,41.4,25.4,18.1,21.2,87.8,2.2
10/14/2018,0.2,26.9,17.2,20.3,84.6,1.6
10/15/2018,0.0,25.5,16.5,19.3,83.6,1.0
10/16/2018,0.0,28.5,15.7,22.0,81.6,1.5
10/17/2018,0.8,25.0,21.9,22.7,85.6,2.2
10/18/2018,30.8,22.7,17.4,20.1,89.2,2.6
10/19/2018,0.0,26.5,15.5,20.7,83.5,1.1
10/20/2018,0.0,31.6,16.3,22.4,77.6,1.2
10/21/2018,0.0,29.9,17.8,22.2,66.4,2.3
10/22/2018,0.0,30.2,16.0,22.3,72.1,1.7
10/23/2018,5.6,22.7,19.4,20.5,85.4,1.5
10/24/2018,10.6,20.7,18.8,19.7,90.1,2.1
10/25/2018,0.0,24.5,19.0,21.2,86.7,2.1
10/26/2018,45.4,22.8,19.7,21.0,93.2,1.2
10/27/2018,0.0,24.3,13.9,18.9,78.0,2.6
10/28/2018,0.0,29.1,11.9,19.6,70.4,1.3
10/29/2018,0.0,28.7,14.1,21.4,73.8,1.9
10/30/2018,0.0,31.2,17.9,25.0,71.8,3.0
10/31/2018,33.8,26.2,17.1,21.6,81.0,3.5
11/1/2018,6.8,23.5,17.9,20.1,86.7,1.7
11/2/2018,0.0,28.5,17.6,23.3,79.2,2.9
11/3/2018,8.2,27.7,18.8,22.6,84.6,2.2
11/4/2018,0.0,30.0,16.6,22.6,79.4,1.0
11/5/2018,0.0,31.6,18.9,24.3,78.0,1.7
11/6/2018,0.0,33.1,20.8,24.8,70.1,1.9
11/7/2018,0.0,32.1,19.9,25.8,63.2,2.2
11/8/2018,0.0,32.2,20.2,25.0,58.4,2.6
11/9/2018,0.0,33.4,19.0,24.1,65.9,2.0
11/10/2018,0.0,30.4,19.8,24.6,71.3,2.2
11/11/2018,0.0,32.9,20.5,25.7,71.7,2.5
11/12/2018,0.0,33.3,18.8,26.5,70.5,2.2
11/13/2018,0.0,33.0,22.8,28.0,69.5,3.1
11/14/2018,25.2,26.9,20.2,23.0,85.8,1.3
11/15/2018,0.0,32.1,18.9,23.7,71.0,1.5
11/16/2018,0.0,34.7,17.8,25.6,73.3,1.4
11/17/2018,0.0,30.7,22.7,27.0,70.1,4.1
11/18/2018,50.8,26.4,17.9,21.4,86.1,1.9
11/19/2018,0.0,29.4,15.6,21.5,73.5,1.6
11/20/2018,0.0,31.4,16.7,23.7,73.0,2.1
11/21/2018,0.0,30.8,19.4,23.7,73.3,1.8
11/22/2018,0.0,30.3,19.5,25.3,72.7,2.8
11/23/2018,4.0,28.2,21.2,24.7,77.3,4.0
11/24/2018,0.6,27.0,19.5,22.4,76.4,2.0
11/25/2018,0.0,31.9,16.8,23.5,71.3,1.4
11/26/2018,0.0,31.4,17.4,24.7,71.4,2.1
11/27/2018,0.0,30.4,21.0,25.8,71.7,2.6
11/28/2018,0.8,28.5,21.4,25.0,78.9,1.3
11/29/2018,7.0,29.5,20.7,24.5,80.2,1.7
11/30/2018,29.2,31.5,19.6,24.1,83.7,1.0
12/1/2018,0.2,29.2,18.5,23.8,69.7,2.5
12/2/2018,0.0,26.4,16.7,21.1,67.4,3.4
12/3/2018,0.0,29.0,12.8,20.7,60.0,1.9
12/4/2018,0.0,31.0,12.8,21.6,61.6,1.1
12/5/2018,0.0,32.8,15.4,23.4,64.0,1.0
12/6/2018,0.0,33.0,16.0,25.3,58.3,2.1
12/7/2018,0.0,29.0,15.9,22.5,53.5,3.1
12/8/2018,0.0,29.6,12.5,21.1,59.6,1.4
12/9/2018,0.0,30.2,17.0,23.2,60.0,3.4
12/10/2018,0.0,34.6,15.6,25.1,64.9,1.6
12/11/2018,0.6,36.1,19.8,27.8,63.5,2.6
12/12/2018,10.2,34.6,20.6,25.8,74.3,1.9
12/13/2018,0.0,32.1,21.5,26.6,72.5,2.6
12/14/2018,0.0,34.4,24.6,28.6,65.4,3.8
12/15/2018,9.6,31.7,22.3,25.4,80.6,1.3
12/16/2018,1.2,35.2,21.9,26.9,75.6,1.8
12/17/2018,0.0,37.8,22.0,27.7,73.1,1.9
12/18/2018,8.6,36.1,20.9,27.8,73.0,2.0
12/19/2018,0.0,30.4,22.8,26.0,77.9,2.1
12/20/2018,2.0,33.0,22.0,26.4,76.9,1.9
12/21/2018,0.6,33.2,21.2,24.6,78.6,2.2
12/22/2018,20.2,29.0,20.4,24.0,83.6,1.2
12/23/2018,1.0,30.8,21.1,25.0,83.3,1.2
12/24/2018,0.0,32.5,22.2,26.3,77.1,1.6
12/25/2018,4.2,31.8,22.1,25.7,76.9,2.5
12/26/2018,0.2,31.9,22.0,26.2,75.3,2.6
12/27/2018,2.0,31.9,20.0,25.4,73.9,2.1
12/28/2018,0.0,35.1,22.5,26.9,73.1,2.0
12/29/2018,9.4,33.6,22.6,26.2,79.9,2.1
12/30/2018,0.4,34.7,23.2,26.9,77.8,1.7
12/31/2018,8.8,35.2,23.7,28.5,73.7,1.8
9/1/2018,16.8,18.1,13.0,16.0,92.9,1.2
9/2/2018,21.6,13.3,10.9,11.8,92.7,0.9
9/3/2018,3.6,17.7,11.0,13.8,89.0,0.9
9/4/2018,0.0,21.2,9.6,15.4,76.1,2.1
9/5/2018,0.0,24.6,6.5,14.6,76.6,1.0
9/6/2018,0.0,26.2,9.5,16.9,69.6,1.9
9/7/2018,0.0,30.5,8.6,17.9,70.9,0.9
9/8/2018,0.0,31.3,10.1,19.1,70.1,0.8
9/9/2018,0.0,31.8,10.9,19.7,69.3,0.9
9/10/2018,0.0,30.9,12.2,19.8,72.3,1.5
9/11/2018,0.0,29.8,14.0,21.0,71.9,1.4
9/12/2018,0.0,31.3,16.9,22.6,62.4,2.2
9/13/2018,10.4,22.0,16.3,17.8,82.0,2.1
9/14/2018,0.0,26.0,14.7,18.7,82.8,1.2
9/15/2018,0.0,29.0,14.2,20.2,76.3,0.7
9/16/2018,23.2,20.5,13.9,16.9,88.4,1.6
9/17/2018,1.8,26.7,15.3,19.9,82.4,1.9
9/18/2018,0.0,26.7,12.3,18.2,82.3,1.3
9/19/2018,32.6,25.9,16.1,19.7,83.5,2.5
9/20/2018,44.4,23.4,16.3,18.9,82.3,2.5
9/21/2018,0.0,30.4,16.9,21.4,77.2,1.8
9/22/2018,0.0,31.8,16.4,24.2,73.7,2.2
9/23/2018,0.0,32.0,20.4,26.5,66.5,3.2
9/24/2018,9.0,31.9,17.8,23.3,73.9,3.6
9/25/2018,7.4,22.6,18.0,20.4,84.1,1.8
9/26/2018,0.0,24.5,17.7,20.8,82.1,1.6
9/27/2018,0.2,24.8,17.0,19.9,84.2,1.7
9/28/2018,0.0,30.2,15.1,22.2,77.0,2.0
9/29/2018,0.0,28.9,19.0,24.5,73.3,3.6
9/30/2018,48.4,24.0,15.8,21.4,84.0,3.2
1/1/2019,5.8,35.5,24.1,28.7,73.2,2.2
1/2/2019,6.6,32.5,23.5,27.3,81.1,2.1
1/3/2019,1.0,35.9,24.4,29.3,70.3,2.3
1/4/2019,2.2,34.4,23.3,26.6,79.8,1.7
1/5/2019,0.0,31.4,23.2,26.4,79.3,1.4
1/6/2019,0.0,31.0,24.5,27.3,75.3,3.5
1/7/2019,25.8,31.6,19.2,24.2,80.1,4.2
1/8/2019,4.0,30.3,20.7,25.6,80.0,3.6
1/9/2019,0.4,31.9,24.5,27.9,73.6,3.5
1/10/2019,4.6,31.8,21.6,25.4,78.0,2.7
1/11/2019,0.0,33.6,21.0,25.2,74.1,1.6
1/12/2019,0.6,31.7,20.8,24.8,77.7,1.7
1/13/2019,0.0,32.1,22.6,26.3,74.4,2.6
1/14/2019,19.4,34.5,21.7,26.3,78.5,2.2
1/15/2019,10.4,32.7,22.0,25.6,81.4,2.2
1/16/2019,0.0,36.9,24.1,29.2,70.2,1.8
1/17/2019,5.0,33.5,23.7,27.6,78.7,1.6
1/18/2019,0.0,34.5,23.7,27.3,74.2,3.2
1/19/2019,0.0,28.9,21.4,24.0,76.3,1.8
1/20/2019,0.0,30.5,18.7,23.4,75.1,0.9
1/21/2019,0.0,35.9,19.7,26.8,73.1,0.7
1/22/2019,0.0,36.5,22.1,28.6,74.1,1.3
1/23/2019,1.2,35.2,24.1,28.1,78.1,1.6
1/24/2019,0.0,33.4,21.8,27.0,70.4,1.8
1/25/2019,0.0,35.3,22.5,27.8,74.1,1.8
1/26/2019,0.0,35.9,24.0,28.3,68.9,2.1
1/27/2019,5.0,34.7,22.8,27.6,68.9,3.0
1/28/2019,0.2,32.8,23.8,27.5,68.0,3.9
1/29/2019,0.0,35.0,23.9,28.9,67.5,2.6
1/30/2019,0.0,37.6,22.7,29.2,66.2,1.4
1/31/2019,0.0,36.0,22.3,28.6,69.2,1.4
2/1/2019,0.0,35.8,22.3,28.7,67.0,1.6
2/2/2019,76.2,38.2,20.1,26.4,73.8,1.6
2/3/2019,0.8,29.6,20.5,23.0,85.4,1.1
2/4/2019,0.0,31.3,19.2,24.2,77.8,1.7
2/5/2019,0.0,30.0,21.6,24.4,75.8,2.5
2/6/2019,0.0,33.2,19.9,25.2,69.2,2.2
2/7/2019,0.0,34.8,21.3,25.8,70.4,2.2
2/8/2019,0.0,34.9,20.9,27.3,71.0,1.5
2/9/2019,0.0,35.6,21.6,28.0,72.1,1.5
2/10/2019,36.8,25.9,20.7,23.8,85.5,1.5
2/11/2019,11.8,35.4,21.0,27.4,75.9,3.2
2/12/2019,9.4,25.0,20.4,22.5,82.9,2.7
2/13/2019,0.0,31.7,17.4,24.3,77.8,1.7
2/14/2019,0.0,29.6,22.5,25.4,76.6,2.4
2/15/2019,3.6,29.3,20.4,24.5,78.2,1.6
2/16/2019,1.0,29.1,18.7,21.8,81.2,1.2
2/17/2019,0.4,31.1,18.3,22.2,79.7,1.5
2/18/2019,0.4,30.3,18.6,22.9,80.1,2.3
2/19/2019,16.6,31.0,19.1,23.6,80.0,2.3
2/20/2019,0.0,33.5,18.8,25.5,73.8,1.4
2/21/2019,0.0,35.0,19.5,25.9,72.2,1.8
2/22/2019,0.0,34.0,21.5,27.0,73.1,2.1
2/23/2019,8.6,32.9,22.4,27.1,75.0,2.4
2/24/2019,0.0,36.2,24.1,29.1,66.8,1.9
2/25/2019,6.8,33.1,17.6,24.0,76.1,3.1
2/26/2019,0.0,25.5,16.9,21.2,74.9,2.6
2/27/2019,0.0,30.3,16.9,23.1,70.7,1.7
2/28/2019,0.0,30.2,16.0,22.1,69.1,1.6
3/1/2019,0.0,33.7,13.9,22.4,69.0,0.7
3/2/2019,0.0,35.2,14.8,24.1,66.2,0.7
3/3/2019,0.0,34.2,17.3,25.0,67.8,1.0
3/4/2019,0.0,32.6,18.8,26.1,73.2,3.2
3/5/2019,0.0,32.9,22.3,27.0,71.9,2.3
3/6/2019,7.4,31.7,21.4,25.4,78.6,2.0
3/7/2019,36.6,28.8,20.4,23.4,85.1,3.0
3/8/2019,10.0,30.9,19.7,24.3,80.1,4.5
3/9/2019,0.0,28.7,19.8,23.0,83.0,1.3
3/10/2019,0.0,30.4,19.4,24.3,77.5,1.4
3/11/2019,33.4,29.1,20.1,24.0,82.4,2.2
3/12/2019,37.4,26.7,20.8,22.4,89.3,2.1
3/13/2019,13.2,26.9,20.7,22.8,88.1,1.1
3/14/2019,6.6,24.4,20.4,21.9,91.6,0.9
3/15/2019,0.0,29.3,19.2,23.5,86.7,1.0
3/16/2019,9.2,27.0,21.3,23.3,87.8,2.0
3/17/2019,40.2,24.2,20.4,22.3,89.3,1.9
3/18/2019,39.8,27.7,19.9,22.7,89.8,2.0
3/19/2019,0.2,30.5,18.7,22.5,85.6,0.8
3/20/2019,0.0,24.5,19.5,21.8,86.5,1.6
3/21/2019,0.0,27.2,15.3,20.6,76.1,2.3
3/22/2019,0.2,27.6,16.2,21.3,82.0,1.6
3/23/2019,0.0,29.8,17.7,23.3,81.5,0.9
3/24/2019,0.0,32.5,18.5,24.3,79.6,0.7
3/25/2019,0.0,30.3,18.0,23.4,74.8,1.3
3/26/2019,0.0,29.6,15.7,22.1,63.2,2.0
3/27/2019,0.0,28.6,14.4,21.4,69.8,1.8
3/28/2019,0.0,31.4,17.4,24.0,76.2,1.4
3/29/2019,0.0,31.7,20.7,24.5,73.6,1.7
3/30/2019,0.0,31.1,19.6,24.0,77.0,1.4
3/31/2019,0.0,29.8,20.1,23.9,81.2,1.1
4/1/2019,0.0,30.2,21.1,24.5,77.5,1.1
4/2/2019,7.2,25.8,20.4,21.9,87.8,1.5
4/3/2019,0.0,28.0,19.4,23.1,82.3,1.2
4/4/2019,1.4,28.3,22.6,25.0,81.8,3.3
4/5/2019,52.4,25.5,17.5,20.7,87.8,2.4
4/6/2019,0.0,20.9,16.4,18.7,84.1,1.5
4/7/2019,0.0,24.9,17.1,20.0,84.6,1.1
4/8/2019,0.0,27.1,16.2,20.7,82.2,1.0
4/9/2019,0.0,29.8,15.9,21.4,82.7,1.1
4/10/2019,0.0,28.9,18.7,22.3,79.8,1.6
4/11/2019,0.0,29.8,17.7,22.7,81.7,1.0
4/12/2019,0.0,29.5,18.7,23.0,79.8,0.8
4/13/2019,0.0,29.1,17.7,23.0,81.0,1.1
4/14/2019,0.0,29.4,19.9,24.1,81.2,1.5
4/15/2019,0.0,31.5,20.4,24.5,81.9,1.3
4/16/2019,0.0,29.9,16.6,23.8,76.7,1.9
4/17/2019,0.0,27.0,14.9,19.3,83.2,0.9
4/18/2019,0.0,29.3,15.5,20.4,81.8,0.8
4/19/2019,0.0,30.2,16.0,22.5,79.1,0.8
4/20/2019,46.0,28.4,19.4,23.2,82.7,2.5
4/21/2019,7.4,22.5,18.5,20.5,89.8,1.6
4/22/2019,0.0,29.7,17.7,21.6,85.2,0.8
4/23/2019,0.0,29.8,18.7,23.1,84.5,1.0
4/24/2019,0.0,30.3,20.4,24.2,80.2,1.4
4/25/2019,0.2,27.7,19.6,23.0,83.6,2.0
4/26/2019,11.4,24.8,20.2,22.0,89.4,1.6
4/27/2019,41.0,26.8,19.1,21.6,90.9,1.2
4/28/2019,1.4,24.5,16.2,20.0,86.9,1.2
4/29/2019,0.0,26.1,14.9,18.3,86.1,1.6
4/30/2019,5.0,25.8,15.1,20.0,86.3,1.9
5/1/2019,4.6,24.9,19.6,21.3,88.9,2.2
